Credit Score,Finance Type,LTV,Binded TW
723,Refi,1.269,0
723,Purchase,0.540,0
723,Purchase,0.573,0
723,Purchase,1.353,0.14
723,Purchase,1.363,0
723,Refi,1.186,0
723,Purchase,0.839,0
723,Purchase,0.889,0
723,Refi,1.580,0.25
723,Purchase,1.225,0
723,Purchase,1.294,0
723,Purchase,1.011,0
723,Purchase,1.117,0
724,Purchase,0.419,0
724,Refi,2.058,0
724,Purchase,0.774,0
724,Refi,1.361,0
724,Purchase,1.321,0
724,Refi,1.092,0
724,Refi,1.201,0
724,Purchase,0.834,0
724,Purchase,0.705,0.2
724,Refi,1.005,0
724,Purchase,0.951,0
724,Purchase,0.978,0
724,Purchase,1.229,0
724,Purchase,1.021,0
724,Purchase,1.079,0.17
724,Purchase,1.088,0
725,Purchase,1.519,0
725,Purchase,0.800,0
725,Purchase,0.704,0
725,Purchase,1.450,0
725,Purchase,1.465,0
725,Purchase,1.478,0
725,Purchase,0.838,0.08
725,Refi,0.795,0
725,Refi,1.136,0
725,Refi,1.191,0.13
725,Purchase,0.884,0
725,Purchase,1.027,0
725,Purchase,1.150,0
725,Purchase,0.961,0
725,Purchase,1.245,0
725,Purchase,1.279,0
725,Purchase,1.025,0
725,Purchase,1.033,0
725,Purchase,1.047,0
725,Purchase,1.180,0
726,Refi,2.040,0.5
726,Refi,1.522,0
726,Refi,1.583,0
726,Refi,1.173,0
726,Purchase,1.263,0
726,Purchase,1.075,0
726,Purchase,1.093,0
726,Purchase,1.144,0
726,Purchase,1.147,0
726,Purchase,1.214,0
726,Purchase,1.025,0
726,Purchase,1.101,0
726,Purchase,1.186,0
727,Purchase,0.515,0
727,Purchase,0.573,0
727,Refi,0.948,0
727,Purchase,1.368,0
727,Refi,1.494,0
727,Purchase,0.968,0
727,Purchase,0.977,0
727,Purchase,1.296,0
727,Purchase,1.169,0
727,Purchase,0.939,0
727,Purchase,0.989,0
727,Purchase,1.003,0
727,Purchase,1.052,0
727,Purchase,1.118,0
727,Purchase,1.119,0
727,Purchase,1.124,0
727,Purchase,1.144,0
728,Refi,0.771,0
728,Refi,1.650,0
728,Purchase,0.733,0.25
728,Refi,1.325,0
728,Refi,1.062,0
728,Refi,1.042,0
728,Refi,1.048,0
728,Refi,1.149,0
728,Purchase,1.511,0.67
728,Purchase,0.869,0
728,Purchase,0.975,0
728,Purchase,1.254,0
728,Purchase,1.294,0
728,Purchase,1.082,0.17
728,Purchase,1.137,0
728,Purchase,1.174,0
729,Purchase,1.578,0.67
729,Refi,1.274,0
729,Refi,1.442,0.17
729,Refi,1.199,0
729,Purchase,0.828,0
729,Purchase,0.857,0
729,Purchase,0.878,0
729,Refi,1.272,0
729,Purchase,0.659,0
729,Refi,1.381,0
729,Purchase,1.294,0
729,Purchase,1.296,0
729,Purchase,1.093,0
729,Purchase,0.938,0.18
729,Purchase,0.949,0
729,Purchase,1.004,0
729,Purchase,1.218,0.11
729,Purchase,1.017,0
729,Purchase,1.081,0.17
729,Purchase,1.083,0
729,Purchase,1.091,0.17
729,Purchase,1.197,0
729,Purchase,1.207,0
730,Refi,1.619,0
730,Refi,1.70808,0
730,Refi,0.974,0
730,Refi,1.131,0
730,Purchase,0.858,0
730,Refi,0.822,0
730,Refi,1.565,0
730,Refi,1.056,0
730,Refi,1.064,0
730,Purchase,1.361,0
730,Purchase,0.916,0
730,Purchase,0.981,0.18
730,Purchase,0.980,0.18
730,Purchase,1.225,0
730,Purchase,1.226,0
730,Purchase,1.058,0
730,Purchase,1.063,0
730,Purchase,1.137,0
730,Purchase,1.147,0
730,Purchase,1.190,0
731,Refi,1.457,0.6
731,Refi,1.50708,0.6
731,Refi,0.918,0
731,Refi,1.043,0
731,Purchase,0.533,0
731,Purchase,0.882,0
731,Purchase,0.90993,0
731,Purchase,0.715,0.17
731,Purchase,0.535,0
731,Purchase,1.169,0
731,Purchase,1.202,0
731,Purchase,0.940,0
731,Purchase,0.982,0
731,Purchase,0.985,0
731,Purchase,1.191,0
732,Refi,0.820,0
732,Refi,0.886,0
732,Refi,1.311,0.5
732,Purchase,0.758,0
732,Purchase,0.855,0
732,Purchase,1.363,0
732,Purchase,1.386,0.13
732,Purchase,1.111,0
732,Purchase,1.192,0
732,Purchase,1.272,0
732,Purchase,1.304,0
732,Purchase,0.953,0
732,Purchase,0.986,0
732,Purchase,0.987,0
732,Purchase,1.009,0
733,Refi,0.727,0
733,Refi,1.255,0
733,Purchase,1.506,0
733,Refi,1.097,0
733,Refi,1.099,0
733,Purchase,1.015,0
733,Purchase,1.183,0
733,Purchase,1.207,0
733,Purchase,1.223,0
733,Purchase,1.244,0
733,Purchase,1.028,0.11
733,Purchase,1.112,0
733,Purchase,1.114,0.07
733,Purchase,1.132,0
733,Purchase,1.175,0
734,Refi,0.600,0
734,Purchase,1.470,0
734,Purchase,0.730,0
734,Purchase,0.796,0
734,Refi,0.921,0
734,Refi,0.950,0
734,Refi,1.066,0
734,Purchase,0.512,0
734,Refi,1.274,0
734,Refi,1.415,0.6
734,Purchase,0.575,0
734,Purchase,1.010,0
734,Purchase,1.253,0
734,Purchase,1.011,0
734,Purchase,1.014,0
734,Purchase,1.068,0.11
734,Purchase,1.087,0
734,Purchase,1.095,0
734,Purchase,0.923,0
734,Purchase,1.009,0
734,Purchase,1.119,0
734,Purchase,1.175,0
735,Refi,1.613,0
735,Refi,0.814,0
735,Refi,1.158,0
735,Refi,1.083,0.29
735,Refi,1.099,0.29
735,Purchase,0.771,0
735,Purchase,0.574,0.13
735,Purchase,0.819,0
735,Purchase,1.319,0
735,Purchase,1.342,0
735,Refi,1.283,0
735,Purchase,1.079,0
735,Purchase,0.922,0
735,Purchase,0.943,0
735,Purchase,1.010,0
735,Purchase,1.137,0
735,Purchase,1.258,0
735,Purchase,1.039,0
735,Purchase,1.112,0
736,Refi,1.176,0
736,Refi,1.387,0
736,Purchase,1.362,0
736,Refi,1.222,0
736,Refi,1.233,0
736,Refi,1.235,0
736,Refi,1.60454,0
736,Refi,0.944,0
736,Purchase,1.032,0
736,Purchase,0.959,0
736,Purchase,0.960,0
736,Purchase,1.230,0
736,Purchase,1.243,0
736,Purchase,0.967,0
736,Purchase,0.995,0
736,Purchase,1.128,0
736,Purchase,1.197,0
737,Refi,0.521,0
737,Refi,1.533,0
737,Refi,1.311,0.5
737,Refi,1.336,0
737,Refi,0.985,0
737,Purchase,0.583,0
737,Purchase,0.905,0
737,Refi,1.455,0
737,Purchase,0.871,0
737,Purchase,0.937,0
737,Purchase,1.038,0
737,Purchase,1.090,0
737,Purchase,1.104,0
737,Purchase,0.972,0
737,Purchase,1.119,0
737,Purchase,1.136,0
738,Refi,1.209,0
738,Purchase,0.781,0
738,Refi,0.943,0
738,Purchase,0.831,0
738,Purchase,1.416,0
738,Purchase,1.282,0
738,Purchase,0.927,0
738,Purchase,0.940,0
738,Purchase,1.213,0
738,Purchase,1.067,0
738,Purchase,1.078,0
738,Purchase,0.953,0
738,Purchase,1.120,0
738,Purchase,1.120,0
738,Purchase,1.142,0
738,Purchase,1.163,0.07
739,Refi,1.105,0
739,Refi,1.445,0
739,Purchase,0.531,0
739,Purchase,1.353,0
739,Purchase,1.395,0
739,Refi,1.211,0
739,Refi,1.284,0.11
739,Refi,1.296,0
739,Purchase,1.412,0
739,Purchase,0.513,0
739,Purchase,1.235,0.11
739,Purchase,1.023,0
739,Purchase,1.227,0.11
739,Purchase,1.230,0
739,Purchase,1.289,0
739,Purchase,1.303,0
739,Purchase,1.102,0
739,Purchase,1.129,0
739,Purchase,1.133,0
739,Purchase,1.141,0
740,Purchase,0.899,0
740,Purchase,1.397,0
740,Purchase,1.293,0
740,Purchase,1.059,0
740,Purchase,0.922,0.04
740,Purchase,1.215,0
740,Purchase,1.264,0
740,Purchase,1.075,0
740,Purchase,1.128,0
740,Purchase,1.161,0
741,Purchase,1.571,0
741,Purchase,0.750,0
741,Refi,1.015,0
741,Refi,1.50546,0
741,Refi,1.162,0
741,Refi,1.167,0
741,Purchase,1.244,0
741,Purchase,0.955,0
741,Purchase,0.343,1
741,Purchase,0.656,0
741,Purchase,1.382,0.17
741,Refi,1.151,0
741,Purchase,1.033,0.04
742,Refi,0.590,0
742,Refi,1.594,0
742,Purchase,1.560,0
742,Purchase,0.813,0
742,Refi,1.031,0
742,Purchase,1.314,0
742,Refi,0.926,0
742,Purchase,1.280,0
742,Purchase,1.296,0
742,Purchase,0.926,0
742,Purchase,0.932,0
742,Purchase,1.399,0
742,Purchase,1.220,0
742,Purchase,1.280,0
742,Purchase,0.924,0.14
742,Purchase,0.950,0
742,Purchase,0.953,0
742,Purchase,1.147,0
742,Purchase,1.140,0
742,Purchase,1.171,0
742,Purchase,1.032,0
742,Purchase,1.033,0
742,Purchase,1.090,0
743,Refi,0.825,0
743,Refi,0.737,0
743,Purchase,0.738,0
743,Refi,1.325,0
743,Refi,1.415,0
743,Refi,1.489,0
743,Refi,0.999,0
743,Refi,1.191,0
743,Purchase,1.225,0
743,Purchase,1.228,0
743,Purchase,1.231,0
743,Purchase,1.255,0
743,Purchase,1.509,0.33
743,Refi,1.357,0
743,Purchase,1.320,0
743,Purchase,1.261,0.15
743,Purchase,1.043,0
743,Purchase,1.157,0
743,Purchase,1.015,0
743,Purchase,1.020,0
743,Purchase,1.109,0
744,Refi,1.310,0
744,Purchase,0.532,0
744,Refi,0.993,0
744,Refi,1.085,0
744,Refi,1.165,0
744,Refi,1.181,0
744,Refi,1.523,0
744,Purchase,1.207,0
744,Purchase,1.145,0
744,Purchase,1.160,0
744,Purchase,1.012,0
744,Purchase,1.106,0
745,Refi,0.771,0
745,Purchase,0.789,0
745,Refi,1.365,0
745,Purchase,1.315,0
745,Refi,1.221,0.33
745,Purchase,0.914,0
745,Purchase,0.983,0.14
745,Purchase,1.135,0
745,Purchase,1.075,0
745,Purchase,1.111,0
745,Purchase,1.125,0
745,Purchase,1.159,0
745,Purchase,1.019,0
745,Purchase,1.035,0
746,Purchase,0.877,0.25
746,Purchase,0.690,0
746,Refi,1.177,0
746,Purchase,1.247,0
746,Purchase,0.956,0
746,Purchase,0.986,0
746,Purchase,0.560,0
746,Purchase,0.576,0
746,Purchase,1.148,0
746,Purchase,1.148,0
746,Purchase,1.200,0
747,Refi,0.854,0
747,Refi,1.216,0
747,Refi,1.143,0
747,Purchase,1.149,0
747,Purchase,1.153,0.1
747,Purchase,1.028,0
747,Purchase,1.131,0
747,Purchase,1.139,0.1
747,Purchase,1.181,0
747,Purchase,1.016,0
747,Purchase,1.059,0
747,Purchase,1.059,0
747,Purchase,1.079,0
748,Refi,0.806,0
748,Purchase,0.794,0
748,Purchase,0.861,0
748,Purchase,0.981,0
748,Purchase,0.970,0
748,Purchase,1.009,0
748,Purchase,1.025,0
748,Purchase,1.058,0
748,Purchase,1.081,0
749,Refi,0.684,0
749,Purchase,0.844,0
749,Purchase,0.566,0
749,Purchase,0.592,0
749,Purchase,0.616,0
749,Purchase,0.640,0
749,Refi,1.498,0
749,Refi,0.996,0
749,Refi,1.054,0
749,Refi,1.445,0
750,Refi,1.299,0
750,Purchase,1.433,0
750,Purchase,1.504,0
750,Purchase,0.656,0
750,Refi,1.50521,0
750,Purchase,1.327,0
750,Refi,0.947,0
750,Refi,0.962,0
750,Refi,1.076,0
750,Purchase,1.256,0.15
750,Purchase,0.935,0
750,Purchase,0.600,0
750,Purchase,0.661,0
750,Refi,0.957,0
750,Purchase,1.267,0
750,Purchase,1.060,0
750,Purchase,1.081,0
750,Purchase,1.087,0
750,Purchase,1.181,0
750,Purchase,1.028,0
750,Purchase,1.067,0
750,Purchase,1.086,0
751,Refi,1.481,0
751,Purchase,1.367,0
751,Refi,1.218,0.25
751,Refi,1.519,0
751,Refi,1.379,0
751,Purchase,0.664,0
751,Purchase,1.260,0
751,Purchase,0.813,0.14
751,Purchase,1.159,0
751,Purchase,1.194,0
751,Purchase,0.704,0
751,Refi,1.087,0.25
751,Purchase,1.268,0.11
751,Purchase,1.144,0
751,Purchase,0.941,0
751,Purchase,0.974,0.11
752,Refi,0.556,0
752,Refi,0.834,0
752,Purchase,1.559,0
752,Refi,1.555,0
752,Refi,1.321,0
752,Purchase,0.630,0
752,Refi,1.163,0
752,Purchase,0.876,0
752,Purchase,1.044,0.13
752,Purchase,0.920,0
752,Purchase,0.958,0
752,Purchase,0.993,0
752,Purchase,1.051,0
752,Purchase,1.075,0.13
753,Purchase,1.576,0
753,Refi,0.736,0
753,Purchase,0.751,0
753,Purchase,0.669,0
753,Refi,1.181,0
753,Refi,1.061,0.25
753,Purchase,0.900,0
753,Purchase,1.138,0
753,Purchase,1.166,0
753,Purchase,1.353,0
753,Refi,1.136,0.14
753,Purchase,1.216,0
753,Purchase,1.077,0
753,Purchase,1.074,0
753,Purchase,1.088,0
754,Refi,0.886,0
754,Purchase,1.365,0
754,Refi,1.253,0
754,Purchase,1.415,0
754,Refi,1.325,0
754,Purchase,0.631,0
754,Refi,1.057,0
754,Purchase,0.817,0.14
754,Purchase,0.876,0
754,Refi,1.115,0
754,Refi,1.083,0
754,Purchase,1.178,0
754,Purchase,0.938,0
754,Purchase,1.108,0
754,Purchase,1.025,0
754,Purchase,1.057,0
754,Purchase,1.096,0
755,Refi,1.80412,0
755,Refi,1.413,0
755,Purchase,1.559,0
755,Refi,0.773,0
755,Refi,0.801,0
755,Purchase,0.804,0
755,Refi,1.201,0
755,Purchase,1.134,0
755,Purchase,0.917,0
755,Purchase,0.662,0
755,Purchase,1.031,0
755,Purchase,1.031,0
756,Refi,1.245,0
756,Refi,1.306,0
756,Refi,1.139,0
756,Purchase,0.857,0
756,Purchase,1.123,0
756,Purchase,1.150,0
756,Purchase,1.186,0
756,Purchase,0.959,0
756,Purchase,0.963,0
756,Purchase,0.978,0.11
756,Purchase,0.837,0
756,Purchase,1.032,0
756,Purchase,1.096,0
757,Refi,0.965,0
757,Purchase,0.557,0
757,Purchase,1.463,0.25
757,Purchase,0.639,0
757,Refi,1.087,0
757,Purchase,1.222,0
757,Purchase,1.263,0
757,Purchase,1.133,0
757,Purchase,1.178,0
757,Purchase,0.954,0
757,Purchase,0.603,0
757,Purchase,1.027,0
757,Purchase,1.052,0
757,Purchase,1.081,0
758,Refi,1.036,0
758,Refi,1.081,0
758,Purchase,0.710,0
758,Refi,1.110,0
758,Purchase,1.263,0
758,Purchase,1.188,0
758,Purchase,1.190,0
758,Purchase,1.194,0
758,Purchase,0.924,0
758,Purchase,0.960,0
758,Purchase,1.770,0
758,Refi,1.035,0
758,Purchase,0.843,0
758,Purchase,0.925,0
758,Purchase,0.993,0
758,Purchase,1.049,0
758,Purchase,1.053,0
758,Purchase,1.060,0
758,Purchase,1.085,0.13
759,Purchase,0.339,0
759,Refi,0.678,0
759,Refi,0.726,0
759,Purchase,0.723,0
759,Refi,1.374,0
759,Refi,1.40110,0
759,Purchase,0.851,0
759,Purchase,0.935,0
759,Purchase,1.043,0
760,Purchase,0.556,0
760,Refi,1.525,0
760,Refi,1.573,0
760,Purchase,1.461,0
760,Purchase,0.715,0
760,Purchase,1.304,0
760,Purchase,0.860,0
760,Purchase,0.884,0
760,Purchase,0.898,0
760,Purchase,0.908,0
760,Purchase,0.958,0
760,Purchase,0.975,0
760,Purchase,1.449,0
760,Purchase,1.266,0
760,Purchase,1.272,0
760,Purchase,0.885,0
760,Purchase,1.112,0
760,Purchase,0.992,0
760,Purchase,1.037,0
760,Purchase,1.066,0
761,Purchase,0.450,0
761,Refi,1.126,0
761,Refi,1.167,0
761,Refi,1.167,0
761,Refi,1.298,0
761,Purchase,1.257,0
761,Purchase,0.706,0
761,Purchase,1.023,0
761,Purchase,1.046,0
761,Purchase,1.154,0
761,Purchase,0.938,0
761,Purchase,1.026,0
761,Purchase,1.106,0
761,Purchase,1.142,0
761,Purchase,1.150,0
761,Purchase,1.210,0
762,Purchase,0.897,0
762,Purchase,0.779,0
762,Purchase,1.319,0
762,Refi,1.248,0
762,Purchase,0.688,0
762,Refi,1.162,0
762,Purchase,1.213,0
762,Purchase,1.023,0
762,Purchase,1.023,0
762,Purchase,1.091,0
762,Purchase,1.094,0
763,Refi,0.765,0
763,Refi,1.654,0
763,Purchase,1.348,0
763,Refi,1.270,0
763,Purchase,1.282,0
763,Purchase,1.302,0
763,Purchase,0.662,0
763,Purchase,0.693,0
763,Refi,1.327,0
763,Purchase,0.428,0
763,Purchase,1.330,0
763,Refi,1.244,0.33
763,Purchase,1.142,0
763,Purchase,0.944,0
763,Purchase,1.179,0
763,Purchase,1.202,0
763,Purchase,0.929,0
763,Purchase,0.996,0
764,Refi,0.681,0
764,Purchase,0.724,0
764,Purchase,1.251,0.13
764,Purchase,1.271,0
764,Purchase,0.628,0
764,Purchase,0.647,0
764,Refi,1.017,0
764,Purchase,1.193,0
764,Purchase,1.194,0.05
764,Purchase,0.950,0
765,Purchase,1.520,0
765,Refi,0.948,0
765,Refi,1.265,0
765,Purchase,0.534,0.25
765,Purchase,1.072,0
765,Purchase,1.146,0
765,Purchase,0.925,0
766,Purchase,0.835,0
766,Refi,1.082,0
766,Purchase,0.737,0
766,Refi,1.020,0.33
766,Purchase,0.670,0
766,Purchase,1.027,0
766,Purchase,1.138,0
766,Purchase,1.208,0
766,Purchase,1.045,0
766,Purchase,1.133,0
766,Purchase,1.164,0
766,Purchase,1.176,0
766,Purchase,1.188,0
766,Purchase,0.939,0
766,Purchase,0.993,0
767,Refi,0.875,0
767,Refi,1.427,0
767,Refi,1.519,0
767,Purchase,1.579,0
767,Purchase,0.536,0
767,Refi,1.169,0
767,Purchase,1.376,0
767,Purchase,0.675,0
767,Purchase,0.542,0
767,Purchase,0.993,0
768,Purchase,0.742,0
768,Purchase,0.669,0
768,Purchase,0.601,0
768,Purchase,0.863,0
768,Refi,1.254,0.33
768,Purchase,1.019,0
768,Purchase,1.039,0
768,Purchase,1.057,0
768,Purchase,1.066,0
768,Purchase,1.167,0
768,Purchase,1.180,0
768,Purchase,1.206,0
768,Purchase,0.944,0
768,Purchase,0.970,0
768,Purchase,0.923,0
768,Purchase,0.940,0.05
769,Refi,1.495,0
769,Purchase,1.393,0
769,Purchase,1.018,0.05
769,Purchase,1.045,0
769,Purchase,1.055,0
769,Purchase,1.146,0
769,Purchase,0.766,0
769,Purchase,1.241,0
769,Purchase,1.307,0
769,Purchase,0.666,0
769,Purchase,1.001,0
769,Purchase,0.948,0
769,Purchase,0.965,0
770,Refi,0.918,0
770,Refi,0.941,0
770,Purchase,0.847,0
770,Purchase,1.036,0
770,Purchase,1.082,0
770,Refi,1.524,0
770,Purchase,0.971,0
770,Purchase,0.972,0
770,Purchase,0.983,0
770,Purchase,0.987,0
770,Purchase,0.990,0
771,Purchase,0.780,0
771,Purchase,1.067,0
771,Purchase,1.081,0
771,Purchase,1.109,0
771,Purchase,1.187,0
771,Refi,1.167,0
771,Purchase,1.245,0
771,Purchase,1.291,0
771,Purchase,0.978,0
771,Purchase,0.999,0
771,Purchase,1.008,0
772,Refi,1.069,0
772,Refi,1.476,0.2
772,Purchase,1.380,0
772,Purchase,0.895,0
772,Refi,1.188,0
772,Refi,1.194,0
772,Purchase,1.298,0
772,Purchase,1.060,0
772,Purchase,1.064,0
772,Purchase,1.090,0
772,Purchase,1.170,0
772,Purchase,1.193,0
772,Purchase,1.194,0
772,Refi,1.436,0
772,Purchase,1.388,0
772,Refi,1.174,0
772,Purchase,1.075,0.15
772,Purchase,0.971,0
772,Purchase,0.940,0
772,Purchase,0.987,0
773,Refi,1.265,0
773,Refi,0.870,0
773,Purchase,0.805,0
773,Purchase,0.857,0
773,Purchase,0.857,0.13
773,Purchase,1.060,0
773,Purchase,1.157,0
773,Purchase,1.173,0
773,Purchase,1.184,0
773,Purchase,1.196,0
773,Refi,1.002,0
773,Purchase,0.938,0
773,Purchase,0.972,0
774,Purchase,0.414,0
774,Refi,1.344,0
774,Purchase,0.866,0
774,Refi,1.111,0
774,Purchase,1.262,0
774,Purchase,1.014,0
774,Purchase,1.068,0
774,Purchase,1.129,0
774,Purchase,0.357,0
774,Refi,1.131,0.11
774,Purchase,1.218,0
774,Purchase,1.239,0
775,Purchase,0.711,0
775,Purchase,0.862,0
775,Purchase,1.221,0
775,Purchase,1.227,0
775,Purchase,1.095,0
775,Purchase,1.175,0
775,Refi,1.255,0
775,Refi,0.984,0
775,Purchase,0.874,0
775,Purchase,1.109,0.15
775,Purchase,0.939,0
775,Purchase,0.941,0
775,Purchase,0.942,0
776,Refi,0.886,0
776,Refi,0.956,0
776,Refi,1.458,0
776,Purchase,1.305,0
776,Purchase,1.104,0
776,Purchase,1.141,0
776,Purchase,1.195,0
776,Refi,0.602,0
776,Refi,1.134,0
776,Purchase,1.235,0
776,Purchase,1.079,0.15
776,Purchase,1.009,0
777,Purchase,0.545,0
777,Purchase,1.378,0
777,Purchase,1.222,0.07
777,Purchase,1.127,0
777,Purchase,1.185,0
777,Refi,1.388,0.5
777,Refi,0.913,0.2
777,Purchase,1.146,0
777,Purchase,0.956,0
777,Purchase,0.989,0
777,Purchase,0.983,0
778,Purchase,1.432,0
778,Refi,0.828,0
778,Purchase,1.391,0
778,Refi,1.114,0
778,Purchase,1.298,0
778,Purchase,1.028,0
778,Purchase,1.040,0
778,Purchase,1.061,0
778,Purchase,0.720,0
778,Refi,1.158,0
778,Purchase,1.140,0
778,Purchase,0.965,0
778,Purchase,0.986,0
779,Refi,1.065,0
779,Refi,0.995,0
779,Refi,1.461,0
779,Purchase,0.769,0
779,Purchase,1.212,0
779,Purchase,1.220,0
779,Purchase,1.075,0
779,Refi,1.034,0
779,Refi,1.097,0
779,Purchase,0.786,0
779,Purchase,0.986,0
779,Purchase,0.991,0
780,Purchase,0.590,0
780,Purchase,0.610,0
780,Purchase,0.666,0
780,Purchase,1.362,0
780,Purchase,0.910,0
780,Purchase,1.094,0
780,Purchase,1.100,0
780,Purchase,1.121,0
780,Purchase,1.153,0
780,Refi,1.441,0
780,Purchase,0.843,0
780,Purchase,1.225,0
780,Purchase,1.142,0
780,Purchase,1.186,0
780,Purchase,0.927,0
780,Purchase,0.971,0
781,Refi,1.158,0
781,Purchase,0.687,0
781,Purchase,1.382,0
781,Purchase,1.219,0
781,Purchase,1.142,0
781,Purchase,1.187,0
781,Purchase,1.036,0
781,Purchase,1.034,0
781,Purchase,1.067,0
781,Purchase,1.072,0
781,Purchase,1.001,0
782,Refi,0.638,0
782,Refi,1.324,0
782,Purchase,0.575,0
782,Refi,1.442,0
782,Purchase,0.907,0
782,Purchase,1.304,0
782,Purchase,1.146,0.13
782,Purchase,1.197,0
782,Purchase,1.460,0
782,Refi,1.455,0
782,Refi,1.499,0
782,Purchase,1.270,0.08
782,Purchase,1.278,0
782,Purchase,1.054,0
783,Refi,0.424,0
783,Purchase,0.743,0
783,Refi,1.162,0
783,Refi,1.453,0
783,Purchase,1.217,0
783,Purchase,1.227,0
783,Purchase,1.027,0
783,Purchase,1.070,0
783,Purchase,1.092,0
783,Purchase,0.999,0
783,Purchase,1.001,0
783,Purchase,1.007,0
783,Purchase,0.978,0
783,Purchase,0.986,0.17
783,Purchase,0.995,0
784,Refi,1.632,0
784,Purchase,0.711,0
784,Purchase,0.898,0
784,Purchase,1.240,0
784,Purchase,1.277,0
784,Purchase,1.207,0
784,Purchase,1.026,0
784,Purchase,1.056,0.09
784,Purchase,1.079,0
784,Purchase,1.099,0
784,Purchase,1.100,0
784,Purchase,1.100,0
784,Purchase,0.907,0
784,Purchase,1.160,0.13
784,Purchase,0.919,0
784,Purchase,0.921,0
784,Purchase,0.923,0.17
784,Purchase,0.932,0
784,Purchase,0.999,0
785,Refi,1.163,0
785,Purchase,1.351,0
785,Purchase,1.250,0
785,Purchase,1.124,0
785,Purchase,1.128,0
785,Purchase,1.131,0
785,Purchase,1.154,0
785,Purchase,1.028,0
785,Purchase,1.101,0
785,Refi,0.913,0
785,Purchase,0.923,0
786,Purchase,0.631,0
786,Refi,1.098,0
786,Purchase,0.770,0
786,Refi,0.975,0
786,Purchase,1.314,0
786,Purchase,1.027,0.09
786,Purchase,1.042,0
786,Purchase,0.990,0.17
786,Purchase,0.914,0
787,Refi,0.741,0
787,Purchase,1.343,0
787,Purchase,1.023,0
787,Purchase,1.288,0
787,Purchase,0.912,0
787,Purchase,0.946,0.17
787,Purchase,0.960,0
787,Purchase,0.991,0
788,Purchase,1.254,0
788,Purchase,1.150,0
788,Purchase,1.152,0
788,Purchase,1.164,0
788,Purchase,1.203,0
788,Purchase,1.024,0
788,Purchase,1.078,0
788,Refi,1.057,0.5
788,Purchase,0.914,0
788,Purchase,0.947,0
788,Purchase,0.962,0
789,Purchase,0.585,0.5
789,Purchase,0.482,0
789,Refi,0.948,0
789,Purchase,0.864,0
789,Purchase,0.883,0
789,Purchase,0.909,0
789,Purchase,1.113,0
789,Purchase,1.379,0
789,Purchase,1.094,0
789,Purchase,0.991,0
790,Purchase,1.239,0
790,Purchase,0.975,0
791,Purchase,0.509,0
791,Refi,0.834,0
791,Refi,1.211,0
791,Purchase,1.128,0
791,Purchase,1.094,0
791,Purchase,0.700,0
791,Purchase,0.899,0.29
791,Purchase,1.133,0
791,Purchase,1.068,0
791,Purchase,0.945,0
792,Purchase,1.435,0
792,Purchase,0.610,0
792,Purchase,1.268,0
792,Purchase,1.116,0
792,Purchase,1.038,0
792,Purchase,1.223,0
792,Purchase,1.235,0
792,Purchase,1.273,0
792,Purchase,1.198,0.15
792,Purchase,1.027,0
792,Purchase,0.925,0
792,Purchase,0.928,0
792,Purchase,0.949,0
793,Purchase,0.569,0
793,Refi,0.888,0
793,Refi,1.291,0
793,Refi,1.307,0
793,Purchase,0.662,0
793,Purchase,0.900,0.29
793,Purchase,1.278,0
793,Purchase,1.304,0
793,Purchase,1.163,0
793,Purchase,0.938,0
793,Purchase,0.949,0
793,Refi,1.032,0
793,Purchase,1.113,0.15
794,Purchase,0.666,0
794,Purchase,0.680,0
794,Purchase,0.860,0
794,Purchase,1.163,0
794,Purchase,1.195,0
794,Purchase,1.047,0
794,Purchase,1.057,0
794,Purchase,1.087,0
794,Purchase,0.918,0
794,Purchase,0.930,0
794,Purchase,0.433,0.5
794,Purchase,1.490,0
794,Purchase,1.400,0
794,Purchase,0.791,0
794,Purchase,1.240,0.08
794,Purchase,1.171,0
794,Purchase,1.175,0
794,Purchase,1.192,0
794,Purchase,1.026,0
795,Refi,0.758,0
795,Refi,0.952,0
795,Refi,1.232,0
795,Purchase,0.781,0
795,Purchase,1.132,0
795,Purchase,1.209,0
795,Purchase,1.017,0.09
795,Purchase,0.570,0
796,Purchase,0.682,0
796,Purchase,0.822,0
796,Purchase,0.867,0
796,Purchase,1.116,0
796,Purchase,1.197,0
796,Purchase,1.077,0
796,Purchase,1.094,0
796,Purchase,1.097,0
796,Purchase,0.933,0.13
796,Purchase,1.121,0.15
796,Purchase,0.980,0
797,Purchase,0.398,0
797,Refi,0.927,0
797,Purchase,1.383,0
797,Refi,0.830,0
797,Refi,0.910,0
797,Purchase,1.269,0
797,Purchase,1.184,0
797,Purchase,0.974,0
797,Purchase,0.983,0
797,Purchase,1.00992,0
797,Purchase,1.188,0
797,Purchase,1.066,0
798,Refi,1.111,0
798,Purchase,0.783,0
798,Purchase,1.245,0
798,Purchase,1.248,0
798,Purchase,1.066,0
798,Purchase,1.072,0
798,Purchase,1.079,0.09
798,Purchase,1.080,0
798,Purchase,1.101,0
798,Purchase,0.962,0
798,Purchase,0.971,0
798,Purchase,0.985,0
798,Purchase,0.324,0.5
799,Purchase,0.716,0
799,Purchase,0.826,0
799,Purchase,1.154,0
799,Purchase,1.044,0
799,Purchase,1.065,0
799,Purchase,1.322,0
799,Purchase,0.786,0
799,Purchase,1.233,0
799,Purchase,1.106,0
